ACCESSIBLE,ADULT_BASEBALL,ADULT_FOOTBALL,ADULT_SOFTBALL,BASKETBALL,BOCCE,BOROUGH,COMMUNITYBOARD,COUNCILDISTRICT,CRICKET,DEPARTMENT,DIMENSIONS,FEATURESTATUS,FIELD_LIGHTED,FIELD_NUMBER,FLAGFOOTBALL,FRISBEE,GISPROPNUM,HANDBALL,HOCKEY,KICKBALL,LACROSSE,LL_BASEB_12ANDUNDER,LL_BASEB_13ANDOLDER,LL_SOFTBALL,MAINTENANCEAGREEMENT,NETBALL,NONREGULATION_SOCCER,PRECINCT,PRIMARY_SPORT,Pickleball,REGULATION_SOCCER,RUGBY,STArea,STLength,SURFACE_TYPE,SYSTEM,TENNIS,TRACK_AND_FIELD,T_BALL,VOLLEYBALL,WHEELCHAIRFOOTBALL,YOUTH_FOOTBALL,ZIPCODE,multipolygon
false,false,false,false,false,false,Q,407,20,false,Q-07,Handball,Active,false,01,false,false,Q308,true,false,false,false,false,false,false,false,false,false,109,HDB,false,false,false,1172.7914276123047,138.2041599712893,Asphalt,Q308-HANDBALL-1,false,false,false,false,false,false,11355,"MULTIPOLYGON (((-73.82464534036448 40.758264295567116, -73.82454364914553 40.75829235900644, -73.82459169364792 40.75839336186156, -73.82469338500321 40.75836529747972, -73.82464534036448 40.758264295567116)))"
false,false,false,false,false,false,Q,404,25,false,Q-04,Handball,Active,false,03,false,false,Q361,true,false,false,false,false,false,false,false,false,false,110,HDB,false,false,false,1309.538345336914,147.0268007964578,Asphalt,Q361-HANDBALL-1,false,false,false,false,false,false,11373,"MULTIPOLYGON (((-73.88266769732851 40.7419121309944, -73.88255937255818 40.74192384335223, -73.88258297551246 40.742041033388865, -73.88269130046919 40.74202932100902, -73.88266769732851 40.7419121309944)))"
false,false,false,false,false,false,Q,404,25,false,Q-04,Handball,Active,false,05,false,false,Q361,true,false,false,false,false,false,false,false,false,false,110,HDB,false,false,false,1402.5383758544922,153.15709338065477,Asphalt,Q361-HANDBALL-2,false,false,false,false,false,false,11373,"MULTIPOLYGON (((-73.8826447830528 40.741786363437264, -73.88253645848609 40.741798073972745, -73.88255937255818 40.74192384335223, -73.88266769732851 40.7419121309944, -73.8826447830528 40.741786363437264)))"
false,false,false,false,false,false,Q,404,25,false,Q-04,Handball,Active,false,04,false,false,Q098,true,false,false,false,false,false,false,false,false,false,110,HDB,false,false,false,1165.074966430664,140.14105663050483,Asphalt,Q098-HANDBALL-2,false,false,false,false,false,false,11373,"MULTIPOLYGON (((-73.88620400022148 40.74403551486981, -73.88610700597265 40.744045784736954, -73.8861284322514 40.74416249638441, -73.88622542785082 40.74415222650055, -73.88620400022148 40.74403551486981)))"
false,false,false,false,false,false,Q,405,30,false,Q-05,Handball,Active,false,02,false,false,Q423,true,false,false,false,false,false,false,false,false,false,104,HDB,false,false,false,1433.7356872558594,152.24018498762936,Asphalt,Q423-HANDBALL-1,false,false,false,false,false,false,11378,"MULTIPOLYGON (((-73.90161892342766 40.71892005283232, -73.90158996873852 40.71880799468371, -73.9014676890914 40.71882630373476, -73.90149936397243 40.71893956912426, -73.90161892342766 40.71892005283232)))"
false,false,false,false,false,false,Q,402,26,false,Q-02,Handball,Active,false,01,false,false,Q360U,true,false,false,false,false,false,false,false,false,false,108,HDB,false,false,false,1515.1907501220703,156.78535662687756,Asphalt,Q360U-HANDBALL-1,false,false,false,false,false,false,11101,"MULTIPOLYGON (((-73.95148827970114 40.74197727280627, -73.9513353635231 40.74194691613436, -73.95130310572776 40.742038657872705, -73.95145602210167 40.742069014587045, -73.95148827970114 40.74197727280627)))"
false,false,false,false,false,false,Q,402,26,false,Q-02,Handball,Active,false,02,false,false,Q360U,true,false,false,false,false,false,false,false,false,false,108,HDB,false,false,false,1431.8814544677734,151.9684279132415,Asphalt,Q360U-HANDBALL-2,false,false,false,false,false,false,11101,"MULTIPOLYGON (((-73.9513353635231 40.74194691613436, -73.95119119526248 40.74191725905892, -73.95115893846693 40.74200900075777, -73.95130310572776 40.742038657872705, -73.9513353635231 40.74194691613436)))"
false,false,false,false,false,false,Q,403,25,false,Q-03,Handball,Active,false,03,false,false,Q362,true,false,false,false,false,false,false,false,false,false,115,HDB,false,false,false,1118.9265594482422,136.47945416822176,Asphalt,Q362-HANDBALL-1,false,false,false,false,false,false,11369,"MULTIPOLYGON (((-73.87884091003602 40.75742819395855, -73.87874293026051 40.75743831250847, -73.87876306148655 40.75754937417321, -73.87886104379412 40.757539253807835, -73.87884091003602 40.75742819395855)))"
false,false,false,false,false,false,Q,403,21,false,Q-03,Handball,Active,false,01,false,false,Q373,true,false,false,false,false,false,false,false,false,false,115,HDB,false,false,false,1220.9016876220703,142.0077509218263,Asphalt,Q373-HANDBALL-1,false,false,false,false,false,false,11369,"MULTIPOLYGON (((-73.87151878721792 40.765884739107044, -73.87141429356303 40.76589567262639, -73.87143463636232 40.76600931562661, -73.87153913019216 40.76599838208898, -73.87151878721792 40.765884739107044)))"
false,false,false,false,false,false,Q,403,21,false,Q-03,Handball,Removed,false,02,false,false,Q415,true,false,false,false,false,false,false,false,false,false,115,HDB,false,false,false,1227.7483825683594,142.09453538974043,Asphalt,Q415-HANDBALL-2,false,false,false,false,false,false,11368,"MULTIPOLYGON (((-73.8558287083393 40.7549296924303, -73.85572901753814 40.75495949685344, -73.8557834380056 40.75506523763935, -73.85588312775837 40.75503543226764, -73.8558287083393 40.7549296924303)))"
false,false,false,false,false,false,Q,403,21,false,Q-03,Handball,Removed,false,03,false,false,Q415,true,false,false,false,false,false,false,false,false,false,115,HDB,false,false,false,1181.4152069091797,139.30401425563397,Asphalt,Q415-HANDBALL-3,false,false,false,false,false,false,11368,"MULTIPOLYGON (((-73.85587335742632 40.75479713610555, -73.85577518841463 40.75482644719432, -73.8558287083393 40.7549296924303, -73.85592687747959 40.754900381296366, -73.85587335742632 40.75479713610555)))"
false,false,false,false,false,false,Q,403,25,false,Q-03,Handball,Active,false,01,false,false,Q363,true,false,false,false,false,false,false,true,false,false,115,HDB,false,false,false,1199.7693939208984,140.78195693788564,Asphalt,Q363-HANDBALL-1,false,false,false,false,false,false,11372,"MULTIPOLYGON (((-73.87495047642405 40.75629123237217, -73.87484675727168 40.75630101179306, -73.8748657213852 40.75641382528136, -73.87496943952618 40.756404045842324, -73.87495047642405 40.75629123237217)))"
false,false,false,false,false,false,Q,403,25,false,Q-03,Handball,Active,false,02,false,false,Q363,true,false,false,false,false,false,false,false,false,false,115,HDB,false,false,false,1186.8583984375,139.8901926011012,Asphalt,Q363-HANDBALL-2,false,false,false,false,false,false,11372,"MULTIPOLYGON (((-73.87493171360576 40.75617963389718, -73.874827995812 40.75618941150156, -73.87484675727168 40.75630101179306, -73.87495047642405 40.75629123237217, -73.87493171360576 40.75617963389718)))"
false,false,false,false,false,false,Q,402,26,false,Q-02,Handball,Active,false,02,false,false,Q031,true,false,false,false,false,false,false,false,false,false,108,HDB,false,false,false,1575.1054382324219,159.47124362045662,Asphalt,Q031-HANDBALL-1,false,false,false,false,false,false,11377,"MULTIPOLYGON (((-73.91069973568509 40.747599103674695, -73.91054394268376 40.74758142109905, -73.91052588422265 40.74767952178447, -73.91068167744737 40.747697205284794, -73.91069973568509 40.747599103674695)))"
false,false,false,false,false,false,Q,402,26,false,Q-02,Handball,Active,false,02,false,false,Q141,true,false,false,false,false,false,false,false,false,false,108,HDB,false,false,false,1156.59033203125,140.23090660189433,Asphalt,Q141-HANDBALL-1,false,false,false,false,false,false,11101,"MULTIPOLYGON (((-73.94968124427605 40.747394629860324, -73.94958873750049 40.74737561123618, -73.94954979489613 40.74749145604642, -73.9496423018221 40.74751047380104, -73.94968124427605 40.747394629860324)))"
false,false,false,false,false,false,Q,401,26,false,Q-01,Handball,Active,false,02,false,false,Q429,true,false,false,false,false,false,false,true,false,false,114,HDB,false,false,false,1227.5704193115234,142.88570668952403,Asphalt,Q429-HANDBALL-1,false,false,false,false,false,false,11106,"MULTIPOLYGON (((-73.94164993310801 40.761423308198964, -73.94156088980702 40.76138270433422, -73.94148068826603 40.76148272410014, -73.94156973165104 40.761523328926764, -73.94164993310801 40.761423308198964)))"
false,false,false,false,false,false,Q,401,22,false,Q-01,Handball,Active,false,04,false,false,Q174A,true,false,false,false,false,false,false,false,false,false,114,HDB,false,false,false,1181.5458068847656,138.0937379153791,Asphalt,Q174A-HANDBALL-1,false,false,false,false,false,false,11377,"MULTIPOLYGON (((-73.90020232475628 40.75848526481509, -73.90010335236255 40.758443765687154, -73.90003718358162 40.75853429733588, -73.9001361584371 40.75857579652217, -73.90020232475628 40.75848526481509)))"
false,false,false,false,false,false,Q,401,22,false,Q-01,Handball,Active,false,01,false,false,Q174A,true,false,false,false,false,false,false,false,false,false,114,HDB,false,false,false,1226.9512329101562,141.7220112416686,Asphalt,Q174A-HANDBALL-2,false,false,false,false,false,false,11377,"MULTIPOLYGON (((-73.90003718358162 40.75853429733588, -73.89994222741906 40.758494117193266, -73.8998703691584 40.75859254934117, -73.89996629605561 40.75863145526964, -73.90003718358162 40.75853429733588)))"
false,false,false,false,false,false,Q,401,22,false,Q-01,Handball,Active,false,02,false,false,Q385,true,false,false,false,false,false,false,false,false,false,114,HDB,false,false,false,1089.9225311279297,132.73429408017736,Asphalt,Q385-HANDBALL-1,false,false,false,false,false,false,11105,"MULTIPOLYGON (((-73.90684159417263 40.771999467423335, -73.9067438668188 40.77193212255272, -73.90667166129177 40.771992881400124, -73.90676938866054 40.77206022723181, -73.90684159417263 40.771999467423335)))"
false,false,false,false,false,false,Q,401,22,false,Q-01,Handball,Active,false,04,false,false,Q298,true,false,false,false,false,false,false,false,false,false,114,HDB,false,false,false,942.0592498779297,124.17122745132114,Asphalt,Q298-HANDBALL-1,false,false,false,false,false,false,11105,"MULTIPOLYGON (((-73.89706709784694 40.77292401420549, -73.89697152636137 40.77285830909498, -73.89690760508019 40.77291204350202, -73.89700317657987 40.77297774866503, -73.89706709784694 40.77292401420549)))"
false,false,false,false,false,false,Q,401,22,false,Q-01,Handball,Active,false,03,false,false,Q298,true,false,false,false,false,false,false,false,false,false,114,HDB,false,false,false,1018.1033325195312,128.43291226520893,Asphalt,Q298-HANDBALL-2,false,false,false,false,false,false,11105,"MULTIPOLYGON (((-73.89713592157345 40.77286576536003, -73.89704035010352 40.772800060305975, -73.89697152636137 40.77285830909498, -73.89706709784694 40.77292401420549, -73.89713592157345 40.77286576536003)))"
false,false,false,false,false,false,Q,401,26,false,Q-01,Handball,Active,false,02,false,false,Q218,true,false,false,false,false,false,false,false,false,false,114,HDB,false,false,false,1522.4457244873047,157.49696445142126,Asphalt,Q218-HANDBALL-1,false,false,false,false,false,false,11106,"MULTIPOLYGON (((-73.93255047754484 40.757396313671514, -73.93267759809244 40.75746677062313, -73.93275169533999 40.75739221514567, -73.93261923179611 40.75731803876465, -73.93255047754484 40.757396313671514)))"
false,false,false,false,false,false,Q,401,22,false,Q-01,Handball,Active,false,03,false,false,Q332,true,false,false,false,false,false,false,false,false,false,114,HDB,false,false,false,1606.6206817626953,161.88332235743388,Asphalt,Q332-HANDBALL-1,false,false,false,false,false,false,11105,"MULTIPOLYGON (((-73.9021845556186 40.77767603019824, -73.9020621123126 40.777590471177604, -73.90197662194811 40.77766077008318, -73.9020990664581 40.777746329194734, -73.9021845556186 40.77767603019824)))"
false,false,false,false,false,false,Q,401,26,false,Q-01,Handball,Active,false,01,false,false,Q333,true,false,false,false,false,false,false,false,false,false,114,HDB,false,false,false,1316.5364074707031,152.73172745055356,Asphalt,Q333-HANDBALL-1,false,false,false,false,false,false,11106,"MULTIPOLYGON (((-73.93449708328205 40.762729823606335, -73.9344202903447 40.762687417482844, -73.93431363969763 40.76279838353234, -73.93439043269147 40.76284079332823, -73.93449708328205 40.762729823606335)))"
false,false,false,false,false,false,Q,401,26,false,Q-01,Handball,Active,false,03,false,false,Q333,true,false,false,false,false,false,false,false,false,false,114,HDB,false,false,false,1335.1314086914062,153.48303683795044,Asphalt,Q333-HANDBALL-2,false,false,false,false,false,false,11106,"MULTIPOLYGON (((-73.93465173614436 40.762813825849896, -73.93457299804909 40.76277171409094, -73.93446634751879 40.76288268298199, -73.93454508567869 40.76292479391255, -73.93465173614436 40.762813825849896)))"
false,false,false,false,false,false,Q,401,22,false,Q-01,Handball,Active,false,01,false,false,Q395,true,false,false,false,false,false,false,false,false,false,114,HDB,false,false,false,805.4069519042969,114.20877909770522,Asphalt,Q395-HANDBALL-1,false,false,false,false,false,false,11105,"MULTIPOLYGON (((-73.90377061484998 40.77664471841233, -73.90370305905687 40.77659749543186, -73.90362557438193 40.77666148162845, -73.90369313136961 40.77670870465491, -73.90377061484998 40.77664471841233)))"
false,false,false,false,false,false,Q,401,22,false,Q-01,Handball,Active,false,02,false,false,Q066F,true,false,false,false,false,false,false,false,false,false,114,HDB,false,false,false,1366.7477416992188,151.41913920667878,Asphalt,Q066F-HANDBALL-1,false,false,false,false,false,false,11102,"MULTIPOLYGON (((-73.91776020882719 40.771708374865604, -73.91768128694895 40.7716531221462, -73.91756834969016 40.7717456644929, -73.91764727039988 40.77180091728805, -73.91776020882719 40.771708374865604)))"
false,false,false,false,false,false,Q,401,22,false,Q-01,Handball,Active,false,03,false,false,Q066F,true,false,false,false,false,false,false,false,false,false,114,HDB,false,false,false,1131.948959350586,136.68351681741143,Asphalt,Q066F-HANDBALL-2,false,false,false,false,false,false,11102,"MULTIPOLYGON (((-73.9169993286261 40.77134220683411, -73.91692378648683 40.77129033021345, -73.91682629164872 40.77137186350939, -73.91690183380459 40.77142374019333, -73.9169993286261 40.77134220683411)))"
false,false,false,false,false,false,Q,401,22,false,Q-01,Handball,Active,false,02,false,false,Q321,true,false,false,false,false,false,false,false,false,false,114,HDB,false,false,false,1841.5885925292969,171.73239859985273,Asphalt,Q321-HANDBALL-1,false,false,false,false,false,false,11102,"MULTIPOLYGON (((-73.9278760955986 40.77054533124622, -73.92774054171522 40.77048157170734, -73.92766309393947 40.77057976714888, -73.92779864557961 40.77064352677647, -73.9278760955986 40.77054533124622)))"
false,false,false,false,false,false,Q,401,22,false,Q-01,Handball,Active,false,03,false,false,Q014,true,false,false,false,false,false,false,false,false,false,114,HDB,false,false,false,1535.7150268554688,160.69032270282077,Asphalt,Q014-HANDBALL-1,false,false,false,false,false,false,11103,"MULTIPOLYGON (((-73.9122882125788 40.759957828437344, -73.91213742780282 40.75988746873215, -73.91207793007275 40.759960613693806, -73.91222871613574 40.76003097347702, -73.9122882125788 40.759957828437344)))"
false,false,false,false,false,false,Q,401,22,false,Q-01,Handball,Active,false,02,false,false,Q014,true,false,false,false,false,false,false,false,false,false,114,HDB,false,false,false,1260.9986877441406,149.47981416957592,Asphalt,Q014-HANDBALL-2,false,false,false,false,false,false,11103,"MULTIPOLYGON (((-73.91222871613574 40.76003097347702, -73.91207793007275 40.759960613693806, -73.91202958145001 40.76002090972631, -73.91218036759848 40.76009126957219, -73.91222871613574 40.76003097347702)))"
false,false,false,false,false,false,B,318,46,false,B-18,Handball,Active,false,03,false,false,B248,true,false,false,false,false,false,false,false,false,false,63,HDB,false,false,false,1783.1073303222656,172.3496390155978,Asphalt,B248-HANDBALL-1,false,false,false,false,false,false,11234,"MULTIPOLYGON (((-73.92426716264147 40.632175979867455, -73.92414313056024 40.632183021215326, -73.9241573538941 40.632324341938414, -73.92428137548904 40.63231739692383, -73.92426716264147 40.632175979867455)))"
false,false,false,false,false,false,B,318,46,false,B-18,Handball,Active,false,02,false,false,B330,true,false,false,false,false,false,false,false,false,false,63,HDB,false,false,false,1998.0640411376953,179.50799292930407,Asphalt,B330-HANDBALL-1,false,false,false,false,false,false,11234,"MULTIPOLYGON (((-73.91375010844236 40.620352769211756, -73.91363329218609 40.620250095973354, -73.91352181532454 40.620323738712194, -73.91363521645688 40.62042340896203, -73.91375010844236 40.620352769211756)))"
false,false,false,false,false,false,B,318,46,false,B-18,Handball,Removed,false,02,false,false,B353,true,false,false,false,false,false,false,false,false,false,63,HDB,false,false,false,1560.4025115966797,160.2797873693109,Asphalt,B353-HANDBALL-1,false,false,false,false,false,false,11234,"MULTIPOLYGON (((-73.9093801261107 40.6226412554325, -73.90928725801847 40.622699378340634, -73.90939705222975 40.62279817819805, -73.90948811309504 40.62273847696723, -73.9093801261107 40.6226412554325)))"
false,false,false,false,false,false,B,318,46,false,B-18,Handball,Active,false,02,false,false,B335,true,false,false,false,false,false,false,false,false,false,69,HDB,false,false,false,1426.3367309570312,151.95373217883005,Concrete,B335-HANDBALL-1,false,false,false,false,false,false,11236,"MULTIPOLYGON (((-73.91168248134822 40.636051569709174, -73.91158929368675 40.636111704120175, -73.91168809103269 40.63619931862778, -73.9117812787263 40.63613918503782, -73.91168248134822 40.636051569709174)))"
false,false,false,false,false,false,B,318,46,false,B-18,Handball,Active,false,04,false,false,B335,true,false,false,false,false,false,false,false,false,false,69,HDB,false,false,false,1430.5145568847656,152.19873494446676,Asphalt,B335-HANDBALL-2,false,false,false,false,false,false,11236,"MULTIPOLYGON (((-73.91148818529736 40.63587639716562, -73.91139500361584 40.63593653142482, -73.91149320593988 40.63602497682285, -73.91158639001941 40.635964843386944, -73.91148818529736 40.63587639716562)))"
false,false,false,false,false,false,B,318,46,false,B-18,Handball,Active,false,01,false,false,B335,true,false,false,false,false,false,false,false,false,false,69,HDB,false,false,false,1406.0105590820312,150.75224705776162,Asphalt,B335-HANDBALL-3,false,false,false,false,false,false,11236,"MULTIPOLYGON (((-73.9117812787263 40.63613918503782, -73.91168809103269 40.63619931862778, -73.91178475068284 40.6362865991179, -73.91187736582641 40.636225914793975, -73.9117812787263 40.63613918503782)))"
false,false,false,false,false,false,B,317,41,false,B-17,Handball,Active,false,02,false,false,B304,true,false,false,false,false,false,false,false,false,false,67,HDB,false,false,false,1794.8784942626953,170.32418829635776,Asphalt,B304-HANDBALL-1,false,false,false,false,false,false,11212,"MULTIPOLYGON (((-73.9218589940819 40.658698657785685, -73.92175322732514 40.658766709094806, -73.92186255394961 40.65886472904166, -73.9219677184153 40.658797061744885, -73.9218589940819 40.658698657785685)))"
false,false,false,false,false,false,B,318,46,false,B-18,Handball,Active,false,01,false,false,B291,true,false,false,false,false,false,false,false,false,false,63,HDB,false,false,false,1269.6385803222656,144.11192706193668,Asphalt,B291-HANDBALL-1,false,false,false,false,false,false,11234,"MULTIPOLYGON (((-73.92774116984407 40.6186656310439, -73.9276317040909 40.61867131831347, -73.92764250112576 40.61878439000902, -73.92775379160574 40.618778815540516, -73.92774116984407 40.6186656310439)))"
false,false,false,false,false,false,B,318,46,false,B-18,Handball,Active,false,03,false,false,B291,true,false,false,false,false,false,false,false,false,false,63,HDB,false,false,false,1361.9783630371094,150.34735546597622,Asphalt,B291-HANDBALL-2,false,false,false,false,false,false,11234,"MULTIPOLYGON (((-73.92772976708015 40.61854320976756, -73.92762030152578 40.618548897926864, -73.9276317040909 40.61867131831347, -73.92774116984407 40.6186656310439, -73.92772976708015 40.61854320976756)))"
false,false,false,false,false,false,B,318,45,false,B-18,Handball,Inactive,false,03,false,false,B236,false,false,false,false,false,false,false,false,false,false,63,HDB,false,false,false,1521.1339874267578,157.92930064637943,Asphalt,B236-HANDBALL-1,false,false,false,false,false,false,11234,"MULTIPOLYGON (((-73.91943326792548 40.6367839995925, -73.91931352098835 40.63679131519505, -73.91932738034994 40.636916093657995, -73.9194471286905 40.636908778942406, -73.91943326792548 40.6367839995925)))"
false,false,false,false,false,false,B,316,41,false,B-16,Handball,Active,false,01,false,false,B228,true,false,false,false,false,false,false,false,false,false,73,HDB,false,false,false,1149.6640014648438,140.08906984339495,Asphalt,B228-HANDBALL-1,false,false,false,false,false,false,11212,"MULTIPOLYGON (((-73.90717051079929 40.66738233356344, -73.90701541556287 40.667404698700594, -73.90703265074745 40.66747555443924, -73.90718774614285 40.66745318927908, -73.90717051079929 40.66738233356344)))"
false,false,false,false,false,false,B,316,42,false,B-16,Handball,Active,false,04,false,false,B396,true,false,false,false,false,false,false,false,false,false,73,HDB,false,false,false,1277.0902862548828,147.8105299735006,Asphalt,B396-HANDBALL-2,false,false,false,false,false,false,11212,"MULTIPOLYGON (((-73.90551854394805 40.66261763739407, -73.90542117971479 40.662632508662405, -73.90545446219411 40.66275719275208, -73.90555182660195 40.66274232145585, -73.90551854394805 40.66261763739407)))"
false,false,false,false,false,false,B,316,41,false,B-16,Handball,Active,false,02,false,false,B362,true,false,false,false,false,false,false,false,false,false,73,HDB,false,false,false,1566.7985534667969,159.99235958742398,Asphalt,B362-HANDBALL-1,false,false,false,false,false,false,11212,"MULTIPOLYGON (((-73.91196785863742 40.66861569904898, -73.91184650648253 40.66863310044967, -73.91187862688885 40.66875624090726, -73.91199997807436 40.66873884127306, -73.91196785863742 40.66861569904898)))"
false,false,false,false,false,false,M,112,10,false,M-12,Handball,Active,false,01,false,false,M199,true,false,false,false,false,false,false,false,false,false,34,HDB,false,false,false,870.8538513183594,118.85827400461608,Asphalt,M199-HANDBALL-2,false,false,false,false,false,false,10034,"MULTIPOLYGON (((-73.92101952532246 40.86232695156124, -73.92107477790792 40.86238471528647, -73.92117178990885 40.862332374883664, -73.92111706615881 40.86227271783521, -73.92101952532246 40.86232695156124)))"
false,false,false,false,false,false,Q,407,19,false,Q-07,Handball,Active,false,04,false,false,Q334,true,false,false,false,false,false,false,false,false,false,109,HDB,false,false,false,1099.400161743164,134.26980951950856,Asphalt,Q334-HANDBALL-1,false,false,false,false,false,false,11357,"MULTIPOLYGON (((-73.79825698047891 40.77838557081932, -73.79835836354337 40.778393279188535, -73.79837135616933 40.77828654440329, -73.79826892788714 40.77828019127574, -73.79825698047891 40.77838557081932)))"
false,false,false,false,false,false,R,501,49,false,R-01,Handball,Inactive,false,01,false,false,R105,true,false,false,false,false,false,false,false,false,false,120,HDB,false,false,false,1331.0042572021484,146.67283631393514,Concrete,R105-HANDBALL-2,false,false,false,false,false,false,10310,"MULTIPOLYGON (((-74.11765342084325 40.62872772744245, -74.11757415829248 40.62865889799972, -74.11746625077119 40.62873078968231, -74.11754101676101 40.62880007675773, -74.11765342084325 40.62872772744245)))"
false,false,false,false,false,false,Q,402,26,false,Q-02,Handball,Active,false,04,false,false,Q205A,true,false,false,false,false,false,false,false,false,false,108,HDB,false,false,false,1133.6146850585938,139.11770324144564,Asphalt,Q205A-HANDBALL-3,false,false,false,false,false,false,11377,"MULTIPOLYGON (((-73.90231743948767 40.74013198210907, -73.90241159641552 40.74013511915653, -73.90241572157932 40.74001524435277, -73.90232187933569 40.740013194488256, -73.90231743948767 40.74013198210907)))"
false,false,false,false,false,false,X,208,11,false,X-08,Handball,Active,false,02,false,false,X171,true,false,false,false,false,false,false,false,false,false,50,HDB,false,false,false,1178.127685546875,138.29899682975318,Asphalt,X171-HANDBALL-1,false,false,false,false,false,false,10463,"MULTIPOLYGON (((-73.91528929578946 40.886832893158015, -73.91542455827488 40.88685792861126, -73.91545124089163 40.88677611467994, -73.91531391243204 40.886752295198995, -73.91528929578946 40.886832893158015)))"
false,false,false,false,false,false,X,208,11,false,X-08,Handball,Active,false,01,false,false,X171,true,false,false,false,false,false,false,false,false,false,50,HDB,false,false,false,1117.698501586914,134.58731566526785,Asphalt,X171-HANDBALL-2,false,false,false,false,false,false,10463,"MULTIPOLYGON (((-73.91531391243204 40.886752295198995, -73.91518096736863 40.88672923608458, -73.91515884369794 40.886808748060865, -73.91528929578946 40.886832893158015, -73.91531391243204 40.886752295198995)))"
false,false,false,false,false,false,M,103,2,false,M-03,Handball,Active,false,02,false,false,M165,true,false,false,false,false,false,false,false,false,false,7,HDB,false,false,false,1315.5993347167969,148.9560479513274,Asphalt,M165-HANDBALL-2,false,false,false,false,false,false,10002,"MULTIPOLYGON (((-73.97701113001249 40.7169722817263, -73.97691517247708 40.71694225482655, -73.97685441636574 40.71705880645803, -73.97695074210762 40.71708885869594, -73.97701113001249 40.7169722817263)))"
false,false,false,false,false,false,M,111,8,false,M-11,Handball,Active,false,01,false,false,M183,false,false,false,false,false,false,false,false,false,false,23,HDB,false,false,false,1182.745834350586,140.7116159074023,Concrete,M183-HANDBALL-2,false,false,false,false,false,false,10029,"MULTIPOLYGON (((-73.9468908916474 40.79477752685615, -73.94681637859385 40.79488051871158, -73.94690424702956 40.79491672960734, -73.94697856330339 40.79481521352481, -73.9468908916474 40.79477752685615)))"
false,false,false,false,false,false,X,212,12,false,X-12,Handball,Active,false,02,false,false,X196,true,false,false,false,false,false,false,false,false,false,47,HDB,false,false,false,1224.8807067871094,145.1547800458888,Concrete,X196-HANDBALL-1,false,false,false,false,false,false,10469,"MULTIPOLYGON (((-73.84039501876234 40.87352747582446, -73.8403593287481 40.8734592801201, -73.84020357293082 40.87350167030493, -73.84023864914735 40.87357000748471, -73.84039501876234 40.87352747582446)))"
false,false,false,false,false,false,X,206,15,false,X-06,Handball,Active,false,06,false,false,X108,true,false,false,false,false,false,false,false,false,false,48,HDB,false,false,false,1148.9193725585938,139.4918069689433,Concrete,X108-HANDBALL-1,false,false,false,false,false,false,10457,"MULTIPOLYGON (((-73.88755703016606 40.84981745340513, -73.88767098868557 40.84989895273438, -73.88773725514616 40.84984599534596, -73.88762491541922 40.84976516582373, -73.88755703016606 40.84981745340513)))"
false,false,false,false,false,false,X,206,15,false,X-06,Handball,Active,false,05,false,false,X108,true,false,false,false,false,false,false,false,false,false,48,HDB,false,false,false,1174.759017944336,141.0599384879759,Concrete,X108-HANDBALL-2,false,false,false,false,false,false,10457,"MULTIPOLYGON (((-73.8874889524435 40.849869888439244, -73.887603464568 40.849952915609585, -73.88767098868557 40.84989895273438, -73.88755703016606 40.84981745340513, -73.8874889524435 40.849869888439244)))"
false,false,false,false,false,false,X,211,13,false,X-11,Handball,Active,false,03,false,false,X172,true,false,false,false,false,false,false,false,false,false,49,HDB,false,false,false,1471.2645263671875,155.49948182655305,Asphalt,X172-HANDBALL-1,false,false,false,false,false,false,10469,"MULTIPOLYGON (((-73.850583903226 40.865876005012204, -73.8507011956797 40.8658779317025, -73.8507042765423 40.86575360046642, -73.8505862285801 40.8657522635224, -73.850583903226 40.865876005012204)))"
false,false,false,false,false,false,X,212,12,false,X-12,Handball,Active,false,03,false,false,X196,true,false,false,false,false,false,false,false,false,false,47,HDB,false,false,false,1149.2805786132812,141.69149900163725,Concrete,X196-HANDBALL-2,false,false,false,false,false,false,10469,"MULTIPOLYGON (((-73.8403593287481 40.8734592801201, -73.84032550224731 40.87339464391548, -73.8401707485255 40.87343771981488, -73.84020357293082 40.87350167030493, -73.8403593287481 40.8734592801201)))"
false,false,false,false,false,false,Q,412,28,false,Q-12,Handball,Active,false,04,false,false,Q127,true,false,false,false,false,false,false,false,false,false,103,HDB,false,false,false,1665.6629791259766,170.06097255726783,Asphalt,Q127-HANDBALL-2,false,false,false,false,false,false,11433,"MULTIPOLYGON (((-73.79540531363844 40.69424425310639, -73.79530881379053 40.694113233052086, -73.79521459685009 40.69415660805353, -73.79530932342541 40.69428635980862, -73.79540531363844 40.69424425310639)))"
false,false,false,false,false,false,Q,412,28,false,Q-12,Handball,Active,false,03,false,false,Q127,true,false,false,false,false,false,false,false,false,false,103,HDB,false,false,false,1402.8836059570312,152.70516072527357,Asphalt,Q127-HANDBALL-3,false,false,false,false,false,false,11433,"MULTIPOLYGON (((-73.79530932342541 40.69428635980862, -73.79538896863384 40.694395453868246, -73.79548573326583 40.69435355289311, -73.79540531363844 40.69424425310639, -73.79530932342541 40.69428635980862)))"
